asset_tag_,serial_,description,quantity,location,price,has_purchase_order,has_supplier_info,lifespan_days,estimated_useful_life_days,asset_current_age_days,linear_depreciation_rate,stagnation_time_days,depreciation_pct,days_to_service,has_been_transferred,price_per_unit,is_high_value,category_encoded,condition_encoded,dept_ALL,dept_AMP,dept_AUTO,dept_AUTO-COL,dept_AUTO-OPE,dept_AUTOMATION,dept_CAD,dept_CDL,dept_CONST,dept_DMC,dept_ELEC-ENG,dept_Electrical,dept_GIS,dept_HONDA,dept_HVAC,dept_LEED,dept_MACHINIST,dept_Maintenance,dept_PLUM,dept_SEMI,dept_WELD,campus_Dobie,campus_Lockhart,campus_Lockhart Correctional,campus_Northridge,campus_Riverside,campus_Round Rock,campus_San Marcos,campus_Smithville,campus_TOOF,target_needs_repair
GEN-1000518,SN-463716,Klein Tools 7-Pc Nut Driver Set,4,Room 5142,5109.7961,1,1,,1095,574,4.666480456621004,-1,52.42009132420091,11,0,1277.449025,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GEN-1000555,SN-297101,TIG Torch Set WP-17,1,Room 5131,15582.76,1,1,,1095,1282,14.23083105022831,-1,117.07762557077626,12,0,15582.76,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
103171,SN-288238,Goodman GSX160361 A/C Condenser Trainer #9,1,Lab 3124,9656.14,1,1,,1825,264,5.291035616438355,-1,14.465753424657535,19,0,9656.14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GEN-1000811,SN-631597,Craftsman 12-Pc Deep Impact Socket Set,4,Marci Office,5109.7961,0,1,,1095,1073,4.666480456621004,533,97.99086757990868,13,1,1277.449025,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103175,SN-626449,Rheem RP1648AJ1NA Heat Pump,1,Lab 3120,8680.51,1,1,,1825,144,4.756443835616438,-1,7.890410958904109,17,0,8680.51,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1001106,SN-841935,AC Recharge Machine Robinair #3,5,Lab 4209,12917.69,0,1,,1095,947,11.796977168949772,-1,86.48401826484017,21,0,2583.538,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GEN-1001279,SN-728441,Wire Brush Set Stainless,3,Container 10A,8563.69,0,1,,183,1674,46.79612021857924,-1,914.7540983606557,21,0,2854.5633333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-1001735,SN-137345,Protech Combustion Analyzer,5,Container 1A,7764.97,0,1,,1095,69,7.091296803652968,-1,6.301369863013699,11,0,1552.9940000000001,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1002061,SN-462163,MIG Gun Replacement Kit #16,4,Container 3B,14657.55,1,1,,183,916,80.09590163934426,322,500.5464480874317,17,1,3664.3875,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
103179,SN-454180,Angle Grinder 4.5in Milwaukee,3,Room 5131,6782.91,0,0,,1095,2973,6.194438356164383,2291,271.50684931506845,13,1,2260.97,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
103180,SN-373652,Dewalt 60V Flex Volt Circular Saw,3,Container 11B,9762.54,1,0,,1095,1662,8.915561643835618,1484,151.78082191780823,12,1,3254.1800000000003,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103185,SN-733992,Welding Table 36x60 in,1,Room 5131,6069.87,1,1,,1825,287,3.3259561643835616,61,15.726027397260273,13,1,6069.87,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
GEN-1002202,SN-118950,25 Ft Extension Cord Set of 6,3,Container 11B,6456.59,0,0,,365,561,17.689287671232876,-1,153.6986301369863,12,0,2152.1966666666667,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1002318,SN-684745,Welding Gloves Case of 12,1,Lab 3117,10145.41,1,0,,183,1748,55.43939890710382,-1,955.1912568306012,20,0,10145.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
GEN-1002795,SN-133833,Weld Positioning Clamp Set,5,Lab 3124,12418.56,1,0,,1095,1074,11.341150684931506,445,98.08219178082192,11,1,2483.712,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
103186,SN-263473,Chop Saw Abrasive Cut-Off,5,Container 7A,13564.0,1,0,,1095,1616,12.387214611872146,-1,147.5799086757991,21,0,2712.8,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
103187,SN-736613,Robinair 34788NI Recovery Machine #30,1,Room 5102,11116.81,1,1,,1095,2166,10.152337899543378,-1,197.8082191780822,17,0,11116.81,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GEN-1003002,SN-328330,Wire Stripper Crimper Pro Set,4,Building,9331.82,1,0,,1095,1979,8.522210045662101,-1,180.73059360730593,14,0,2332.955,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GEN-1003387,SN-586449,Boiler Training System #28,1,Lab 3124,17239.11,1,1,,1825,2416,9.446087671232878,-1,132.38356164383563,19,0,17239.11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GEN-1003775,SN-538409,3-Phase Motor Trainer Set #4,1,Lab 122,5141.83,1,0,,1825,2287,2.817441095890411,1625,125.31506849315068,17,1,5141.83,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GEN-1004110,SN-440808,Welding Symbol Reference Chart Set,5,Container 11B,7504.77,0,0,,365,726,20.561013698630138,-1,198.9041095890411,20,0,1500.9540000000002,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-1004122,SN-302408,Sheet Metal Hand Tools Set,2,Lab 3115,11684.2,1,1,,1095,104,10.670502283105023,73,9.497716894977168,12,1,5842.1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
103191,SN-565204,Fluke 116 HVAC Multimeter,2,Lab 3114,15403.72,0,0,,1095,1008,14.06732420091324,-1,92.05479452054794,21,0,7701.86,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103196,SN-107217,Maintenance Cart Tool Trolley,1,Maintenance Room,8271.71,1,0,,1825,288,4.532443835616438,67,15.780821917808218,17,1,8271.71,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1004384,SN-736461,Carrier WeatherExpert RTU Trainer #18,1,Container 5A,18277.54,1,0,,1825,1097,10.015090410958905,-1,60.10958904109589,11,0,18277.54,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103197,SN-549407,Snap-on 5-Piece Pliers Set,1,Container 11B,11208.42,1,0,,1095,1988,10.236,-1,181.55251141552512,14,0,11208.42,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103201,SN-377356,Hobart Handler 210 MVP,1,Lab 3124,9550.88,1,0,,1825,429,5.233358904109589,-1,23.506849315068493,19,0,9550.88,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
GEN-1004782,SN-833543,Projector Epson PowerLite,1,Room 4130,9488.42,0,1,,1825,1936,5.199134246575342,-1,106.08219178082192,14,0,9488.42,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103203,SN-850609,Ritchie Yellow Jacket Manifold Gauge Set,2,Classroom,16735.92,1,1,,1095,137,15.283945205479451,-1,12.511415525114156,20,0,8367.96,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103206,SN-417672,Dell PowerEdge R640 Server,1,Container 9A,5800.22,0,0,,1825,3013,3.1782027397260277,-1,165.0958904109589,15,0,5800.22,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1005013,SN-625436,Worldwide Vehicle Inspection Machine #21,1,Container 4B,7645.85,0,0,,1825,1523,4.189506849315069,-1,83.45205479452055,21,0,7645.85,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1005450,SN-167898,Levels Set 24 and 48 in,3,Lab 3132,6839.32,1,0,,1095,2222,6.245954337899543,-1,202.92237442922377,10,0,2279.773333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
103211,SN-339464,Trane 5TTR4048A1000A Heat Pump Trainer #27,1,Lab 3120,8328.41,1,1,,1825,339,4.563512328767123,-1,18.575342465753426,18,0,8328.41,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103216,SN-568328,Miller Spectrum 625 Plasma Cutter,1,Lab 3125,10758.15,1,0,,1825,2008,5.894876712328767,-1,110.02739726027397,21,0,10758.15,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
GEN-1005935,SN-195797,Goodman GSX160361 A/C Condenser Trainer #20,1,Room 5102,13155.27,1,1,,1825,2799,7.208367123287672,2541,153.36986301369865,18,1,13155.27,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GEN-1006078,SN-919370,Fluke 116 HVAC Multimeter,1,Room 5106,15199.52,1,1,,1095,2767,13.880840182648402,2142,252.69406392694066,11,1,15199.52,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103217,SN-550631,Welding Fume Extractor Lincoln,1,Container 10A,11876.44,1,0,,1825,1251,6.507638356164384,635,68.54794520547945,13,1,11876.44,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-1006530,SN-285107,Steel Hopper Material Bin,1,Container 9A,6800.7,0,1,,1825,1088,3.7264109589041094,-1,59.61643835616438,10,0,6800.7,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-1006854,SN-216884,Dwyer Magnehelic Gauge Set,2,Lab 3112,8458.81,1,1,,1095,1755,7.7249406392694056,1092,160.27397260273972,15,1,4229.405,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GEN-1007080,SN-820328,3-Phase Motor Trainer Set #28,1,Lab 103,6641.01,1,1,,1825,1098,3.638909589041096,-1,60.16438356164383,19,0,6641.01,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GEN-1007407,SN-262107,3-Phase Motor Trainer Set #20,1,Marci Office,5434.92,0,0,,1825,2272,2.9780383561643835,-1,124.49315068493149,19,0,5434.92,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103222,SN-917632,Welding Wire ER70S-6 33 lb spool,3,Container 10B,15024.53,0,1,,183,1127,82.1012568306011,-1,615.8469945355191,17,0,5008.176666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-1007752,SN-690648,Fieldpiece SC680 Digital Manifold,4,Lab 3132,20229.41,1,1,,1095,223,18.47434703196347,56,20.365296803652967,20,1,5057.3525,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GEN-1007970,SN-851485,Battery Load Tester Midtronics,3,Room 5114,14539.0,0,1,,1095,2964,13.277625570776255,-1,270.6849315068493,17,0,4846.333333333333,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GEN-1008309,SN-354948,Contact Block Assortment,1,Lab 117,6099.39,0,1,,1825,99,3.342131506849315,-1,5.424657534246576,18,0,6099.39,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GEN-1008348,SN-714585,Allen Bradley Compact I/O Module,1,Room 4130,7939.12,1,1,,1825,2643,4.3502027397260274,2163,144.82191780821918,19,1,7939.12,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103226,SN-964352,Carrier 38HDC Condensing Unit #11,1,Lab 3132,9040.27,1,1,,1825,648,4.953572602739726,-1,35.50684931506849,14,0,9040.27,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103230,SN-823066,Shield 8000 Wireless Remote Start,1,Room 5133,5418.1,0,0,,1825,2397,2.9688219178082194,-1,131.34246575342465,19,0,5418.1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
103233,SN-293084,Projector Epson PowerLite,1,Facility Lab,6478.3,1,0,,1825,2130,3.5497534246575344,-1,116.7123287671233,15,0,6478.3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103235,SN-515559,Goodman Electric Compressor Trainer #4,1,Lab 3149,5952.15,0,1,,1825,903,3.2614520547945203,189,49.47945205479452,10,1,5952.15,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
103239,SN-396376,Auto-Darkening Welding Helmet Box of 6,1,Container 10B,8308.23,1,0,,1825,2789,4.552454794520548,2486,152.82191780821918,14,1,8308.23,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
103243,SN-781756,Generac 8000W Generator,1,Room 5131,12773.31,0,1,,1825,951,6.99907397260274,-1,52.109589041095894,12,0,12773.31,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
GEN-1008659,SN-919056,Fire Extinguisher 5 lb ABC Set of 4,1,Room 4130,9076.65,1,1,,1825,1415,4.9735068493150685,1014,77.53424657534246,18,1,9076.65,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103248,SN-658224,Boiler Training System #19,1,Room 4150,10003.32,0,0,,1825,336,5.481271232876712,102,18.410958904109588,16,1,10003.32,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103251,SN-423466,Air Handler Meter Alnor,2,Room 5141,7707.27,0,0,,1095,879,7.038602739726028,-1,80.27397260273973,14,0,3853.635,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
103253,SN-311499,Auto-Darkening Welding Helmet Box of 6,1,Storage Unit,7089.63,1,0,,1825,1324,3.8847287671232875,-1,72.54794520547945,16,0,7089.63,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
103255,SN-126658,Rheem RP1648AJ1NA Heat Pump,1,Storage,7668.67,1,1,,1825,46,4.2020109589041095,63,2.5205479452054798,1,1,7668.67,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
103259,SN-706395,Amatrol Resistive Load 400W,1,Lab 103,7511.47,0,0,,1825,2971,4.11587397260274,-1,162.7945205479452,12,0,7511.47,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103264,SN-477338,Hydronic Heating Trainer #7,1,Classroom,7895.94,1,1,734.0,1825,980,4.326542465753424,-1,53.6986301369863,14,0,7895.94,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
103269,SN-555238,Angle Grinder 4.5in Dewalt,3,Weld Bay 2,14717.73,0,0,,1095,2712,13.440849315068492,2036,247.67123287671234,20,1,4905.91,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
103270,SN-692004,Goodman GSX160361 A/C Condenser Trainer #5,1,Storage Unit,6401.82,0,0,,1825,940,3.5078465753424655,-1,51.50684931506849,13,0,6401.82,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103272,SN-539604,Ritchie Yellow Jacket Manifold Gauge Set,2,Storage Room,19841.18,0,1,,1095,2436,18.11979908675799,-1,222.46575342465755,21,0,9920.59,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1008930,SN-982298,Allen Bradley PowerFlex 525 VFD,1,Lab 3132,6845.66,1,0,,1825,1752,3.7510465753424658,-1,96.0,10,0,6845.66,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1009122,SN-857619,Goodman GSX160361 A/C Condenser Trainer #18,1,Storage,5134.45,0,1,,1825,2657,2.8133972602739723,-1,145.58904109589042,10,0,5134.45,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1009429,SN-732575,Refrigerant Charging Scale Electronic,1,Container 11A,12632.64,1,0,,1095,1137,11.536657534246574,-1,103.83561643835617,17,0,12632.64,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103274,SN-305821,Welding Wire ER70S-6 33 lb spool,2,Lab 3122,16320.51,1,1,,183,2534,89.18311475409836,-1,1384.6994535519127,12,0,8160.255,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
GEN-1009868,SN-293595,Dewalt Orbital Jig Saw DW317,3,Container 4A,5316.68,1,0,,1095,1171,4.8554155251141555,572,106.9406392694064,14,1,1772.2266666666667,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103279,SN-872182,TRU-Digital Kit w/ Tablet #12,1,Storage,15263.95,1,0,,1825,2221,8.363808219178082,1926,121.6986301369863,16,1,15263.95,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GEN-1009997,SN-699876,Chiller Training Unit #6,1,Lab 3115,13877.48,0,0,,1825,1649,7.604098630136986,1139,90.35616438356165,20,1,13877.48,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GEN-1010003,SN-223542,Positioner Turntable Fixture,1,Weld Room,6329.0,1,1,,1825,900,3.467945205479452,262,49.31506849315068,14,1,6329.0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
GEN-1010229,SN-375632,Motor Control Center Demo Unit #28,1,Container 12A,6211.46,0,1,,1825,1314,3.403539726027397,-1,72.0,16,0,6211.46,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103284,SN-464510,6-Gallon Pancake Compressor,3,Auto Bay 1,15458.99,1,1,,1095,792,14.11779908675799,585,72.32876712328768,19,1,5152.996666666667,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GEN-1010495,SN-471129,Trane 5TEM4B04AC21SA Air Handler,1,Lab 3115,11250.45,0,1,,1825,884,6.164630136986302,-1,48.43835616438356,20,0,11250.45,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GEN-1010877,SN-765748,A/C Unit Window 12000 BTU #6,1,Storage,9729.51,0,1,,1825,2438,5.331238356164383,1833,133.5890410958904,17,1,9729.51,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GEN-1010962,SN-541727,Honeywell T6 Pro Thermostat Set of 10,1,Storage Unit,6218.09,0,1,,1825,1744,3.407172602739726,1649,95.56164383561644,15,1,6218.09,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
103286,SN-250776,Milwaukee M12 Multi-Tool Kit #2,4,Lab 4216,5305.03,1,1,,1095,1454,4.844776255707762,-1,132.78538812785388,21,0,1326.2575,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GEN-1011230,SN-875584,Amatrol Synchronizing Switch Panel #29,1,Marci Office,9703.47,1,1,,1825,1243,5.316969863013698,-1,68.10958904109589,18,0,9703.47,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-1011602,SN-413337,Welding Wire ER70S-6 33 lb spool,1,Lab 3125,8988.4,0,0,,183,2771,49.116939890710384,2062,1514.207650273224,18,1,8988.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
103288,SN-218318,Levels Set 24 and 48 in,4,Storage,7906.67,0,0,,1095,2373,7.220703196347032,1897,216.71232876712327,15,1,1976.6675,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
103291,SN-728146,Dewalt 20V Max Drill Set w/ Charger,3,Marci Office,9062.55,0,1,,1095,1031,8.276301369863013,913,94.15525114155251,21,1,3020.85,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103296,SN-540030,Ethernet Cable CAT6 Box of 50,3,Container 10A,6912.29,0,1,,365,3004,18.93778082191781,-1,823.0136986301369,21,0,2304.096666666667,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
103299,SN-687905,York YXV Heat Pump System #25,1,Container 5A,16703.93,0,1,,1825,933,9.152838356164384,292,51.12328767123287,19,1,16703.93,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
GEN-1011827,SN-901144,Generac 8000W Generator,1,Room 5131,6292.67,0,1,,1825,691,3.4480383561643837,-1,37.86301369863014,10,0,6292.67,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
103303,SN-648159,Projector Epson PowerLite,1,Room 4130,10068.24,1,1,,1825,493,5.516843835616438,-1,27.013698630136986,12,0,10068.24,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103308,SN-864472,Honeywell T6 Pro Thermostat Set of 10,1,Lab A,10691.16,1,1,,1825,1590,5.858169863013699,1455,87.12328767123287,19,1,10691.16,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
103309,SN-685606,Commercial RTU Trainer Trane #25,1,Lab 3144,17286.51,0,1,,1825,1417,9.472060273972602,799,77.64383561643837,17,1,17286.51,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103311,SN-857009,Heat Shrink Tubing Assortment,1,Container 9A,7136.51,1,1,,365,511,19.552082191780823,64,140.0,20,1,7136.51,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
GEN-1012322,SN-438438,Duct Insulation Roll Box,1,Storage Room,18619.99,1,1,,183,684,101.74857923497268,-1,373.77049180327873,10,0,18619.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GEN-1012409,SN-727016,Miller Maxstar 150 STL TIG Welder #7,1,Room 4150,17197.39,1,1,,1825,2462,9.423227397260273,1796,134.9041095890411,18,1,17197.39,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
103312,SN-439566,Refrigerant R-22 Cylinder 30 lb,2,Storage Unit,9865.76,0,1,,183,2053,53.9112568306011,1839,1121.8579234972678,17,1,4932.88,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GEN-1012774,SN-950945,Chiller Training Unit #29,1,Lab 3125,14967.93,0,0,,1825,3010,8.201605479452056,-1,164.93150684931507,17,0,14967.93,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
